,index,date,time,comp,round,day,venue,gf,ga,opponent,poss,sh,save%,season,team
4739,4739,2015-11-07,15:30,Bundesliga,Matchweek 12,Sat,Home,0.0,0.0,Ingolstadt 04,56.0,11.0,100.0,2016,Monchengladbach
4740,4740,2015-11-21,15:30,Bundesliga,Matchweek 13,Sat,Home,2.0,1.0,Hannover 96,62.0,21.0,87.5,2016,Monchengladbach
4741,4741,2015-11-28,15:30,Bundesliga,Matchweek 14,Sat,Away,3.0,3.0,Hoffenheim,69.0,16.0,50.0,2016,Monchengladbach
4742,4742,2015-12-05,15:30,Bundesliga,Matchweek 15,Sat,Home,3.0,1.0,Bayern Munich,40.0,13.0,83.3,2016,Monchengladbach
4743,4743,2015-12-12,18:30,Bundesliga,Matchweek 16,Sat,Away,0.0,5.0,Leverkusen,54.0,6.0,16.7,2016,Monchengladbach
4744,4744,2015-12-20,17:30,Bundesliga,Matchweek 17,Sun,Home,3.0,2.0,Darmstadt 98,59.0,13.0,66.7,2016,Monchengladbach
4745,4745,2016-01-23,18:30,Bundesliga,Matchweek 18,Sat,Home,1.0,3.0,Dortmund,52.0,10.0,25.0,2016,Monchengladbach
4746,4746,2016-01-29,20:30,Bundesliga,Matchweek 19,Fri,Away,0.0,1.0,Mainz 05,63.0,12.0,50.0,2016,Monchengladbach
4747,4747,2016-02-05,20:30,Bundesliga,Matchweek 20,Fri,Home,5.0,1.0,Werder Bremen,47.0,17.0,100.0,2016,Monchengladbach
4748,4748,2016-02-14,15:30,Bundesliga,Matchweek 21,Sun,Away,2.0,3.0,Hamburger SV,58.0,11.0,66.7,2016,Monchengladbach
4749,4749,2016-02-20,15:30,Bundesliga,Matchweek 22,Sat,Home,1.0,0.0,Köln,59.0,16.0,100.0,2016,Monchengladbach
4750,4750,2016-02-28,15:30,Bundesliga,Matchweek 23,Sun,Away,2.0,2.0,Augsburg,52.0,10.0,50.0,2016,Monchengladbach
4751,4751,2016-03-02,20:00,Bundesliga,Matchweek 24,Wed,Home,4.0,0.0,Stuttgart,57.0,14.0,100.0,2016,Monchengladbach
4752,4752,2016-03-05,15:30,Bundesliga,Matchweek 25,Sat,Away,1.0,2.0,Wolfsburg,57.0,14.0,33.3,2016,Monchengladbach
4753,4753,2016-03-12,15:30,Bundesliga,Matchweek 26,Sat,Home,3.0,0.0,Eint Frankfurt,64.0,16.0,,2016,Monchengladbach
4754,4754,2016-03-18,20:30,Bundesliga,Matchweek 27,Fri,Away,1.0,2.0,Schalke 04,63.0,22.0,60.0,2016,Monchengladbach
4755,4755,2016-04-03,15:30,Bundesliga,Matchweek 28,Sun,Home,5.0,0.0,Hertha BSC,52.0,17.0,100.0,2016,Monchengladbach
4756,4756,2016-04-09,15:30,Bundesliga,Matchweek 29,Sat,Away,0.0,1.0,Ingolstadt 04,47.0,7.0,66.7,2016,Monchengladbach
4757,4757,2016-04-15,20:30,Bundesliga,Matchweek 30,Fri,Away,0.0,2.0,Hannover 96,58.0,8.0,75.0,2016,Monchengladbach
4758,4758,2016-04-24,15:30,Bundesliga,Matchweek 31,Sun,Home,3.0,1.0,Hoffenheim,56.0,24.0,87.5,2016,Monchengladbach
4759,4759,2016-04-30,15:30,Bundesliga,Matchweek 32,Sat,Away,1.0,1.0,Bayern Munich,44.0,8.0,66.7,2016,Monchengladbach
4760,4760,2016-05-07,15:30,Bundesliga,Matchweek 33,Sat,Home,2.0,1.0,Leverkusen,60.0,14.0,87.5,2016,Monchengladbach
4761,4761,2016-05-14,15:30,Bundesliga,Matchweek 34,Sat,Away,2.0,0.0,Darmstadt 98,70.0,21.0,100.0,2016,Monchengladbach
4762,4762,2015-08-15,15:30,Bundesliga,Matchweek 1,Sat,Away,3.0,0.0,Werder Bremen,42.0,16.0,100.0,2016,Schalke 04
4763,4763,2015-08-22,15:30,Bundesliga,Matchweek 2,Sat,Home,1.0,1.0,Darmstadt 98,77.0,21.0,75.0,2016,Schalke 04
4764,4764,2015-08-28,20:30,Bundesliga,Matchweek 3,Fri,Away,0.0,3.0,Wolfsburg,44.0,12.0,50.0,2016,Schalke 04
4765,4765,2015-09-13,17:30,Bundesliga,Matchweek 4,Sun,Home,2.0,1.0,Mainz 05,61.0,24.0,75.0,2016,Schalke 04
4766,4766,2015-09-20,15:30,Bundesliga,Matchweek 5,Sun,Away,1.0,0.0,Stuttgart,46.0,10.0,100.0,2016,Schalke 04
4767,4767,2015-09-23,20:00,Bundesliga,Matchweek 6,Wed,Home,2.0,0.0,Eint Frankfurt,51.0,13.0,100.0,2016,Schalke 04
4768,4768,2015-09-26,18:30,Bundesliga,Matchweek 7,Sat,Away,1.0,0.0,Hamburger SV,50.0,10.0,100.0,2016,Schalke 04
4769,4769,2015-10-04,15:30,Bundesliga,Matchweek 8,Sun,Home,0.0,3.0,Köln,66.0,16.0,25.0,2016,Schalke 04
4770,4770,2015-10-17,15:30,Bundesliga,Matchweek 9,Sat,Home,2.0,1.0,Hertha BSC,57.0,19.0,80.0,2016,Schalke 04
4771,4771,2015-10-25,17:30,Bundesliga,Matchweek 10,Sun,Away,1.0,3.0,M'Gladbach,40.0,14.0,57.1,2016,Schalke 04
4772,4772,2015-10-31,15:30,Bundesliga,Matchweek 11,Sat,Home,1.0,1.0,Ingolstadt 04,64.0,18.0,50.0,2016,Schalke 04
4773,4773,2015-11-08,15:30,Bundesliga,Matchweek 12,Sun,Away,2.0,3.0,Dortmund,37.0,9.0,57.1,2016,Schalke 04
4774,4774,2015-11-21,18:30,Bundesliga,Matchweek 13,Sat,Home,1.0,3.0,Bayern Munich,28.0,5.0,62.5,2016,Schalke 04
4775,4775,2015-11-29,17:30,Bundesliga,Matchweek 14,Sun,Away,1.0,1.0,Leverkusen,44.0,9.0,85.7,2016,Schalke 04
4776,4776,2015-12-04,20:30,Bundesliga,Matchweek 15,Fri,Home,3.0,1.0,Hannover 96,56.0,26.0,0.0,2016,Schalke 04
4777,4777,2015-12-13,15:30,Bundesliga,Matchweek 16,Sun,Away,1.0,2.0,Augsburg,58.0,15.0,66.7,2016,Schalke 04
4778,4778,2015-12-18,20:30,Bundesliga,Matchweek 17,Fri,Home,1.0,0.0,Hoffenheim,49.0,16.0,100.0,2016,Schalke 04
4779,4779,2016-01-24,17:30,Bundesliga,Matchweek 18,Sun,Home,1.0,3.0,Werder Bremen,62.0,20.0,50.0,2016,Schalke 04
4780,4780,2016-01-30,15:30,Bundesliga,Matchweek 19,Sat,Away,2.0,0.0,Darmstadt 98,62.0,11.0,100.0,2016,Schalke 04
4781,4781,2016-02-06,15:30,Bundesliga,Matchweek 20,Sat,Home,3.0,0.0,Wolfsburg,40.0,15.0,100.0,2016,Schalke 04
4782,4782,2016-02-12,20:30,Bundesliga,Matchweek 21,Fri,Away,1.0,2.0,Mainz 05,58.0,14.0,50.0,2016,Schalke 04
4783,4783,2016-02-21,17:30,Bundesliga,Matchweek 22,Sun,Home,1.0,1.0,Stuttgart,44.0,15.0,88.9,2016,Schalke 04
4784,4784,2016-02-28,19:30,Bundesliga,Matchweek 23,Sun,Away,0.0,0.0,Eint Frankfurt,53.0,6.0,100.0,2016,Schalke 04
4785,4785,2016-03-02,20:00,Bundesliga,Matchweek 24,Wed,Home,3.0,2.0,Hamburger SV,66.0,26.0,50.0,2016,Schalke 04
4786,4786,2016-03-05,15:30,Bundesliga,Matchweek 25,Sat,Away,3.0,1.0,Köln,53.0,18.0,88.9,2016,Schalke 04
4787,4787,2016-03-11,20:30,Bundesliga,Matchweek 26,Fri,Away,0.0,2.0,Hertha BSC,55.0,15.0,60.0,2016,Schalke 04
4788,4788,2016-03-18,20:30,Bundesliga,Matchweek 27,Fri,Home,2.0,1.0,M'Gladbach,37.0,6.0,87.5,2016,Schalke 04
4789,4789,2016-04-02,15:30,Bundesliga,Matchweek 28,Sat,Away,0.0,3.0,Ingolstadt 04,59.0,9.0,33.3,2016,Schalke 04
4790,4790,2016-04-10,15:30,Bundesliga,Matchweek 29,Sun,Home,2.0,2.0,Dortmund,51.0,10.0,60.0,2016,Schalke 04
4791,4791,2016-04-16,18:30,Bundesliga,Matchweek 30,Sat,Away,0.0,3.0,Bayern Munich,34.0,7.0,57.1,2016,Schalke 04
4792,4792,2016-04-23,18:30,Bundesliga,Matchweek 31,Sat,Home,2.0,3.0,Leverkusen,56.0,21.0,50.0,2016,Schalke 04
4793,4793,2016-04-30,15:30,Bundesliga,Matchweek 32,Sat,Away,3.0,1.0,Hannover 96,51.0,10.0,50.0,2016,Schalke 04
4794,4794,2016-05-07,15:30,Bundesliga,Matchweek 33,Sat,Home,1.0,1.0,Augsburg,69.0,20.0,50.0,2016,Schalke 04
4795,4795,2016-05-14,15:30,Bundesliga,Matchweek 34,Sat,Away,4.0,1.0,Hoffenheim,54.0,12.0,75.0,2016,Schalke 04
4796,4796,2015-08-15,15:30,Bundesliga,Matchweek 1,Sat,Home,0.0,1.0,Ingolstadt 04,57.0,9.0,80.0,2016,Mainz 05
4797,4797,2015-08-23,17:30,Bundesliga,Matchweek 2,Sun,Away,2.0,1.0,M'Gladbach,31.0,13.0,83.3,2016,Mainz 05
4798,4798,2015-08-29,15:30,Bundesliga,Matchweek 3,Sat,Home,3.0,0.0,Hannover 96,48.0,18.0,100.0,2016,Mainz 05
4799,4799,2015-09-13,17:30,Bundesliga,Matchweek 4,Sun,Away,1.0,2.0,Schalke 04,39.0,15.0,66.7,2016,Mainz 05
4800,4800,2015-09-18,20:30,Bundesliga,Matchweek 5,Fri,Home,3.0,1.0,Hoffenheim,58.0,12.0,75.0,2016,Mainz 05
4801,4801,2015-09-23,20:00,Bundesliga,Matchweek 6,Wed,Away,0.0,1.0,Leverkusen,34.0,3.0,83.3,2016,Mainz 05
4802,4802,2015-09-26,15:30,Bundesliga,Matchweek 7,Sat,Home,0.0,3.0,Bayern Munich,30.0,6.0,66.7,2016,Mainz 05
4803,4803,2015-10-02,20:30,Bundesliga,Matchweek 8,Fri,Away,3.0,2.0,Darmstadt 98,62.0,14.0,50.0,2016,Mainz 05
4804,4804,2015-10-16,20:30,Bundesliga,Matchweek 9,Fri,Home,0.0,2.0,Dortmund,53.0,11.0,50.0,2016,Mainz 05
4805,4805,2015-10-24,15:30,Bundesliga,Matchweek 10,Sat,Home,1.0,3.0,Werder Bremen,61.0,16.0,62.5,2016,Mainz 05
4806,4806,2015-10-31,15:30,Bundesliga,Matchweek 11,Sat,Away,3.0,3.0,Augsburg,35.0,10.0,77.8,2016,Mainz 05
4807,4807,2015-11-07,15:30,Bundesliga,Matchweek 12,Sat,Home,2.0,0.0,Wolfsburg,35.0,12.0,,2016,Mainz 05
4808,4808,2015-11-21,15:30,Bundesliga,Matchweek 13,Sat,Away,0.0,0.0,Köln,52.0,7.0,100.0,2016,Mainz 05
4809,4809,2015-11-28,15:30,Bundesliga,Matchweek 14,Sat,Home,2.0,1.0,Eint Frankfurt,54.0,14.0,80.0,2016,Mainz 05
4810,4810,2015-12-05,15:30,Bundesliga,Matchweek 15,Sat,Away,3.0,1.0,Hamburger SV,41.0,11.0,85.7,2016,Mainz 05
4811,4811,2015-12-11,20:30,Bundesliga,Matchweek 16,Fri,Home,0.0,0.0,Stuttgart,53.0,6.0,100.0,2016,Mainz 05
4812,4812,2015-12-20,15:30,Bundesliga,Matchweek 17,Sun,Away,0.0,2.0,Hertha BSC,40.0,5.0,60.0,2016,Mainz 05
4813,4813,2016-01-23,15:30,Bundesliga,Matchweek 18,Sat,Away,0.0,1.0,Ingolstadt 04,63.0,7.0,100.0,2016,Mainz 05
4814,4814,2016-01-29,20:30,Bundesliga,Matchweek 19,Fri,Home,1.0,0.0,M'Gladbach,37.0,13.0,100.0,2016,Mainz 05
4815,4815,2016-02-06,15:30,Bundesliga,Matchweek 20,Sat,Away,1.0,0.0,Hannover 96,44.0,14.0,100.0,2016,Mainz 05
4816,4816,2016-02-12,20:30,Bundesliga,Matchweek 21,Fri,Home,2.0,1.0,Schalke 04,42.0,11.0,50.0,2016,Mainz 05
4817,4817,2016-02-20,15:30,Bundesliga,Matchweek 22,Sat,Away,2.0,3.0,Hoffenheim,53.0,13.0,25.0,2016,Mainz 05
4818,4818,2016-02-28,17:30,Bundesliga,Matchweek 23,Sun,Home,3.0,1.0,Leverkusen,40.0,14.0,80.0,2016,Mainz 05
4819,4819,2016-03-02,20:00,Bundesliga,Matchweek 24,Wed,Away,2.0,1.0,Bayern Munich,22.0,5.0,83.3,2016,Mainz 05
4820,4820,2016-03-06,15:30,Bundesliga,Matchweek 25,Sun,Home,0.0,0.0,Darmstadt 98,59.0,11.0,100.0,2016,Mainz 05
4821,4821,2016-03-13,17:30,Bundesliga,Matchweek 26,Sun,Away,0.0,2.0,Dortmund,34.0,4.0,80.0,2016,Mainz 05
4822,4822,2016-03-19,15:30,Bundesliga,Matchweek 27,Sat,Away,1.0,1.0,Werder Bremen,55.0,10.0,100.0,2016,Mainz 05
4823,4823,2016-04-02,15:30,Bundesliga,Matchweek 28,Sat,Home,4.0,2.0,Augsburg,51.0,19.0,60.0,2016,Mainz 05
4824,4824,2016-04-09,18:30,Bundesliga,Matchweek 29,Sat,Away,1.0,1.0,Wolfsburg,50.0,17.0,66.7,2016,Mainz 05
4825,4825,2016-04-17,17:30,Bundesliga,Matchweek 30,Sun,Home,2.0,3.0,Köln,49.0,18.0,25.0,2016,Mainz 05
4826,4826,2016-04-24,17:30,Bundesliga,Matchweek 31,Sun,Away,1.0,2.0,Eint Frankfurt,45.0,7.0,60.0,2016,Mainz 05
4827,4827,2016-04-30,15:30,Bundesliga,Matchweek 32,Sat,Home,0.0,0.0,Hamburger SV,54.0,12.0,100.0,2016,Mainz 05
4828,4828,2016-05-07,15:30,Bundesliga,Matchweek 33,Sat,Away,3.0,1.0,Stuttgart,46.0,19.0,50.0,2016,Mainz 05
4829,4829,2016-05-14,15:30,Bundesliga,Matchweek 34,Sat,Home,0.0,0.0,Hertha BSC,40.0,7.0,100.0,2016,Mainz 05
4830,4830,2015-08-15,15:30,Bundesliga,Matchweek 1,Sat,Away,1.0,0.0,Augsburg,52.0,11.0,100.0,2016,Hertha BSC
4831,4831,2015-08-21,20:30,Bundesliga,Matchweek 2,Fri,Home,1.0,1.0,Werder Bremen,51.0,10.0,66.7,2016,Hertha BSC
4832,4832,2015-08-30,15:30,Bundesliga,Matchweek 3,Sun,Away,1.0,3.0,Dortmund,39.0,4.0,50.0,2016,Hertha BSC
4833,4833,2015-09-12,15:30,Bundesliga,Matchweek 4,Sat,Home,2.0,1.0,Stuttgart,50.0,9.0,66.7,2016,Hertha BSC
4834,4834,2015-09-19,15:30,Bundesliga,Matchweek 5,Sat,Away,0.0,2.0,Wolfsburg,45.0,9.0,66.7,2016,Hertha BSC
4835,4835,2015-09-22,20:00,Bundesliga,Matchweek 6,Tue,Home,2.0,0.0,Köln,52.0,16.0,100.0,2016,Hertha BSC
4836,4836,2015-09-27,15:30,Bundesliga,Matchweek 7,Sun,Away,1.0,1.0,Eint Frankfurt,56.0,14.0,50.0,2016,Hertha BSC
4837,4837,2015-10-03,15:30,Bundesliga,Matchweek 8,Sat,Home,3.0,0.0,Hamburger SV,44.0,14.0,100.0,2016,Hertha BSC
4838,4838,2015-10-17,15:30,Bundesliga,Matchweek 9,Sat,Away,1.0,2.0,Schalke 04,44.0,9.0,77.8,2016,Hertha BSC
4839,4839,2015-10-24,18:30,Bundesliga,Matchweek 10,Sat,Away,1.0,0.0,Ingolstadt 04,48.0,5.0,100.0,2016,Hertha BSC
4840,4840,2015-10-31,15:30,Bundesliga,Matchweek 11,Sat,Home,1.0,4.0,M'Gladbach,42.0,14.0,50.0,2016,Hertha BSC
4841,4841,2015-11-06,20:30,Bundesliga,Matchweek 12,Fri,Away,3.0,1.0,Hannover 96,48.0,12.0,100.0,2016,Hertha BSC
4842,4842,2015-11-22,15:30,Bundesliga,Matchweek 13,Sun,Home,1.0,0.0,Hoffenheim,45.0,1.0,,2016,Hertha BSC
4843,4843,2015-11-28,15:30,Bundesliga,Matchweek 14,Sat,Away,0.0,2.0,Bayern Munich,30.0,4.0,75.0,2016,Hertha BSC
4844,4844,2015-12-05,15:30,Bundesliga,Matchweek 15,Sat,Home,2.0,1.0,Leverkusen,59.0,10.0,50.0,2016,Hertha BSC
4845,4845,2015-12-12,15:30,Bundesliga,Matchweek 16,Sat,Away,4.0,0.0,Darmstadt 98,65.0,9.0,100.0,2016,Hertha BSC
4846,4846,2015-12-20,15:30,Bundesliga,Matchweek 17,Sun,Home,2.0,0.0,Mainz 05,61.0,7.0,,2016,Hertha BSC
4847,4847,2016-01-23,15:30,Bundesliga,Matchweek 18,Sat,Home,0.0,0.0,Augsburg,61.0,12.0,100.0,2016,Hertha BSC
4848,4848,2016-01-30,15:30,Bundesliga,Matchweek 19,Sat,Away,3.0,3.0,Werder Bremen,49.0,12.0,60.0,2016,Hertha BSC
4849,4849,2016-02-06,15:30,Bundesliga,Matchweek 20,Sat,Home,0.0,0.0,Dortmund,37.0,10.0,100.0,2016,Hertha BSC
4850,4850,2016-02-13,15:30,Bundesliga,Matchweek 21,Sat,Away,0.0,2.0,Stuttgart,51.0,7.0,66.7,2016,Hertha BSC
4851,4851,2016-02-20,15:30,Bundesliga,Matchweek 22,Sat,Home,1.0,1.0,Wolfsburg,48.0,9.0,83.3,2016,Hertha BSC
4852,4852,2016-02-26,20:30,Bundesliga,Matchweek 23,Fri,Away,1.0,0.0,Köln,54.0,10.0,100.0,2016,Hertha BSC
4853,4853,2016-03-02,20:00,Bundesliga,Matchweek 24,Wed,Home,2.0,0.0,Eint Frankfurt,50.0,11.0,100.0,2016,Hertha BSC
4854,4854,2016-03-06,17:30,Bundesliga,Matchweek 25,Sun,Away,0.0,2.0,Hamburger SV,42.0,3.0,60.0,2016,Hertha BSC
4855,4855,2016-03-11,20:30,Bundesliga,Matchweek 26,Fri,Home,2.0,0.0,Schalke 04,45.0,16.0,100.0,2016,Hertha BSC
4856,4856,2016-03-19,15:30,Bundesliga,Matchweek 27,Sat,Home,2.0,1.0,Ingolstadt 04,54.0,7.0,50.0,2016,Hertha BSC
4857,4857,2016-04-03,15:30,Bundesliga,Matchweek 28,Sun,Away,0.0,5.0,M'Gladbach,49.0,7.0,37.5,2016,Hertha BSC
4858,4858,2016-04-08,20:30,Bundesliga,Matchweek 29,Fri,Home,2.0,2.0,Hannover 96,63.0,13.0,33.3,2016,Hertha BSC
4859,4859,2016-04-16,15:30,Bundesliga,Matchweek 30,Sat,Away,1.0,2.0,Hoffenheim,46.0,10.0,71.4,2016,Hertha BSC
4860,4860,2016-04-23,15:30,Bundesliga,Matchweek 31,Sat,Home,0.0,2.0,Bayern Munich,25.0,9.0,66.7,2016,Hertha BSC
4861,4861,2016-04-30,18:30,Bundesliga,Matchweek 32,Sat,Away,1.0,2.0,Leverkusen,48.0,9.0,75.0,2016,Hertha BSC
4862,4862,2016-05-07,15:30,Bundesliga,Matchweek 33,Sat,Home,1.0,2.0,Darmstadt 98,78.0,17.0,33.3,2016,Hertha BSC
4863,4863,2016-05-14,15:30,Bundesliga,Matchweek 34,Sat,Away,0.0,0.0,Mainz 05,60.0,11.0,100.0,2016,Hertha BSC
4864,4864,2015-08-16,15:30,Bundesliga,Matchweek 1,Sun,Home,2.0,1.0,Eint Frankfurt,62.0,5.0,83.3,2016,Wolfsburg
4865,4865,2015-08-22,15:30,Bundesliga,Matchweek 2,Sat,Away,1.0,1.0,Köln,70.0,15.0,83.3,2016,Wolfsburg
4866,4866,2015-08-28,20:30,Bundesliga,Matchweek 3,Fri,Home,3.0,0.0,Schalke 04,56.0,9.0,100.0,2016,Wolfsburg
4867,4867,2015-09-12,15:30,Bundesliga,Matchweek 4,Sat,Away,0.0,0.0,Ingolstadt 04,61.0,17.0,100.0,2016,Wolfsburg
4868,4868,2015-09-19,15:30,Bundesliga,Matchweek 5,Sat,Home,2.0,0.0,Hertha BSC,55.0,14.0,100.0,2016,Wolfsburg
4869,4869,2015-09-22,20:00,Bundesliga,Matchweek 6,Tue,Away,1.0,5.0,Bayern Munich,37.0,7.0,54.5,2016,Wolfsburg
4870,4870,2015-09-26,15:30,Bundesliga,Matchweek 7,Sat,Home,1.0,1.0,Hannover 96,68.0,23.0,66.7,2016,Wolfsburg
4871,4871,2015-10-03,15:30,Bundesliga,Matchweek 8,Sat,Away,0.0,2.0,M'Gladbach,51.0,10.0,33.3,2016,Wolfsburg
4872,4872,2015-10-17,15:30,Bundesliga,Matchweek 9,Sat,Home,4.0,2.0,Hoffenheim,51.0,17.0,33.3,2016,Wolfsburg
4873,4873,2015-10-24,15:30,Bundesliga,Matchweek 10,Sat,Away,1.0,0.0,Darmstadt 98,70.0,19.0,100.0,2016,Wolfsburg
4874,4874,2015-10-31,18:30,Bundesliga,Matchweek 11,Sat,Home,2.0,1.0,Leverkusen,49.0,13.0,83.3,2016,Wolfsburg
4875,4875,2015-11-07,15:30,Bundesliga,Matchweek 12,Sat,Away,0.0,2.0,Mainz 05,65.0,7.0,60.0,2016,Wolfsburg
4876,4876,2015-11-21,15:30,Bundesliga,Matchweek 13,Sat,Home,6.0,0.0,Werder Bremen,65.0,21.0,100.0,2016,Wolfsburg
4877,4877,2015-11-29,17:30,Bundesliga,Matchweek 14,Sun,Away,0.0,0.0,Augsburg,53.0,17.0,100.0,2016,Wolfsburg
4878,4878,2015-12-05,18:30,Bundesliga,Matchweek 15,Sat,Home,1.0,2.0,Dortmund,57.0,22.0,66.7,2016,Wolfsburg
4879,4879,2015-12-12,15:30,Bundesliga,Matchweek 16,Sat,Home,1.0,1.0,Hamburger SV,61.0,20.0,75.0,2016,Wolfsburg
4880,4880,2015-12-19,18:30,Bundesliga,Matchweek 17,Sat,Away,1.0,3.0,Stuttgart,75.0,17.0,50.0,2016,Wolfsburg
4881,4881,2016-01-24,15:30,Bundesliga,Matchweek 18,Sun,Away,2.0,3.0,Eint Frankfurt,58.0,18.0,50.0,2016,Wolfsburg
4882,4882,2016-01-31,15:30,Bundesliga,Matchweek 19,Sun,Home,1.0,1.0,Köln,68.0,17.0,75.0,2016,Wolfsburg
4883,4883,2016-02-06,15:30,Bundesliga,Matchweek 20,Sat,Away,0.0,3.0,Schalke 04,60.0,14.0,0.0,2016,Wolfsburg
4884,4884,2016-02-13,15:30,Bundesliga,Matchweek 21,Sat,Home,2.0,0.0,Ingolstadt 04,50.0,8.0,100.0,2016,Wolfsburg
4885,4885,2016-02-20,15:30,Bundesliga,Matchweek 22,Sat,Away,1.0,1.0,Hertha BSC,52.0,13.0,75.0,2016,Wolfsburg
4886,4886,2016-02-27,15:30,Bundesliga,Matchweek 23,Sat,Home,0.0,2.0,Bayern Munich,33.0,12.0,50.0,2016,Wolfsburg
4887,4887,2016-03-01,20:00,Bundesliga,Matchweek 24,Tue,Away,4.0,0.0,Hannover 96,63.0,23.0,100.0,2016,Wolfsburg
4888,4888,2016-03-05,15:30,Bundesliga,Matchweek 25,Sat,Home,2.0,1.0,M'Gladbach,43.0,12.0,80.0,2016,Wolfsburg
4889,4889,2016-03-12,15:30,Bundesliga,Matchweek 26,Sat,Away,0.0,1.0,Hoffenheim,65.0,15.0,,2016,Wolfsburg
4890,4890,2016-03-19,15:30,Bundesliga,Matchweek 27,Sat,Home,1.0,1.0,Darmstadt 98,77.0,19.0,0.0,2016,Wolfsburg
4891,4891,2016-04-01,20:30,Bundesliga,Matchweek 28,Fri,Away,0.0,3.0,Leverkusen,55.0,10.0,40.0,2016,Wolfsburg
4892,4892,2016-04-09,18:30,Bundesliga,Matchweek 29,Sat,Home,1.0,1.0,Mainz 05,51.0,16.0,88.9,2016,Wolfsburg
4893,4893,2016-04-16,15:30,Bundesliga,Matchweek 30,Sat,Away,2.0,3.0,Werder Bremen,58.0,8.0,75.0,2016,Wolfsburg
4894,4894,2016-04-23,15:30,Bundesliga,Matchweek 31,Sat,Home,0.0,2.0,Augsburg,72.0,19.0,50.0,2016,Wolfsburg
4895,4895,2016-04-30,15:30,Bundesliga,Matchweek 32,Sat,Away,1.0,5.0,Dortmund,37.0,6.0,50.0,2016,Wolfsburg
4896,4896,2016-05-07,15:30,Bundesliga,Matchweek 33,Sat,Away,1.0,0.0,Hamburger SV,56.0,11.0,,2016,Wolfsburg
4897,4897,2016-05-14,15:30,Bundesliga,Matchweek 34,Sat,Home,3.0,1.0,Stuttgart,54.0,17.0,83.3,2016,Wolfsburg
4898,4898,2015-08-16,17:30,Bundesliga,Matchweek 1,Sun,Away,3.0,1.0,Stuttgart,43.0,9.0,100.0,2016,Koln
4899,4899,2015-08-22,15:30,Bundesliga,Matchweek 2,Sat,Home,1.0,1.0,Wolfsburg,30.0,9.0,83.3,2016,Koln
4900,4900,2015-08-29,15:30,Bundesliga,Matchweek 3,Sat,Home,2.0,1.0,Hamburger SV,48.0,6.0,85.7,2016,Koln
4901,4901,2015-09-12,18:30,Bundesliga,Matchweek 4,Sat,Away,2.0,6.0,Eint Frankfurt,50.0,13.0,45.5,2016,Koln
4902,4902,2015-09-19,15:30,Bundesliga,Matchweek 5,Sat,Home,1.0,0.0,M'Gladbach,40.0,11.0,100.0,2016,Koln
4903,4903,2015-09-22,20:00,Bundesliga,Matchweek 6,Tue,Away,0.0,2.0,Hertha BSC,48.0,13.0,75.0,2016,Koln
4904,4904,2015-09-25,20:30,Bundesliga,Matchweek 7,Fri,Home,1.0,1.0,Ingolstadt 04,60.0,15.0,80.0,2016,Koln
4905,4905,2015-10-04,15:30,Bundesliga,Matchweek 8,Sun,Away,3.0,0.0,Schalke 04,34.0,12.0,100.0,2016,Koln
4906,4906,2015-10-18,15:30,Bundesliga,Matchweek 9,Sun,Home,0.0,1.0,Hannover 96,63.0,16.0,75.0,2016,Koln
4907,4907,2015-10-24,15:30,Bundesliga,Matchweek 10,Sat,Away,0.0,4.0,Bayern Munich,26.0,4.0,75.0,2016,Koln
4908,4908,2015-10-31,15:30,Bundesliga,Matchweek 11,Sat,Home,0.0,0.0,Hoffenheim,53.0,13.0,100.0,2016,Koln
4909,4909,2015-11-07,15:30,Bundesliga,Matchweek 12,Sat,Away,2.0,1.0,Leverkusen,48.0,17.0,75.0,2016,Koln
4910,4910,2015-11-21,15:30,Bundesliga,Matchweek 13,Sat,Home,0.0,0.0,Mainz 05,48.0,14.0,100.0,2016,Koln
4911,4911,2015-11-27,20:30,Bundesliga,Matchweek 14,Fri,Away,0.0,0.0,Darmstadt 98,62.0,12.0,100.0,2016,Koln
4912,4912,2015-12-05,15:30,Bundesliga,Matchweek 15,Sat,Home,0.0,1.0,Augsburg,51.0,22.0,87.5,2016,Koln
4913,4913,2015-12-12,15:30,Bundesliga,Matchweek 16,Sat,Away,1.0,1.0,Werder Bremen,59.0,12.0,75.0,2016,Koln
4914,4914,2015-12-19,15:30,Bundesliga,Matchweek 17,Sat,Home,2.0,1.0,Dortmund,31.0,14.0,66.7,2016,Koln
4915,4915,2016-01-23,15:30,Bundesliga,Matchweek 18,Sat,Home,1.0,3.0,Stuttgart,54.0,15.0,62.5,2016,Koln
4916,4916,2016-01-31,15:30,Bundesliga,Matchweek 19,Sun,Away,1.0,1.0,Wolfsburg,32.0,11.0,80.0,2016,Koln
4917,4917,2016-02-07,15:30,Bundesliga,Matchweek 20,Sun,Away,1.0,1.0,Hamburger SV,44.0,20.0,75.0,2016,Koln
4918,4918,2016-02-13,18:30,Bundesliga,Matchweek 21,Sat,Home,3.0,1.0,Eint Frankfurt,44.0,11.0,75.0,2016,Koln
4919,4919,2016-02-20,15:30,Bundesliga,Matchweek 22,Sat,Away,0.0,1.0,M'Gladbach,41.0,13.0,80.0,2016,Koln
4920,4920,2016-02-26,20:30,Bundesliga,Matchweek 23,Fri,Home,0.0,1.0,Hertha BSC,46.0,15.0,66.7,2016,Koln
